Total,Year,residence,region,wealth_q,elderly_hoh,sex_hoh,sex_ch,mother_edu,age_in_months,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,ch_age_cat_6_59,chweight,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,1.0,100,0,0,0,0,0,0.708983,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,28.0,0,0,0,0,0,100,0.708983,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.890683,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,8.0,0,100,0,0,100,100,0.890683,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,4.0,100,0,100,0,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,15.0,0,0,100,100,100,100,0.890683,100,0,0,,100.0,100,0,0,0,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Higher,6.0,0,100,0,0,100,100,0.890683,100,0,100,,,0,0,100,0,0,0,0,0.0,5.0,,,,0,0,100,0,0.0,0,100,0,0.0
Total,2014,Rural,Great Lake,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Secondary,53.0,0,0,0,0,0,100,0.890683,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,41.0,0,0,0,0,0,100,0.890683,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,8.0,0,100,0,0,100,100,0.890683,100,0,0,,,100,100,0,0,100,100,100,100.0,,,,3.0,100,0,0,0,100.0,100,0,0,100.0
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,12.0,0,0,100,100,100,100,0.890683,100,0,0,,100.0,100,0,0,0,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,2.0,100,0,0,0,0,0,0.890683,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,5.0,100,0,0,0,0,0,1.060387,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,21.0,0,0,100,100,100,100,1.060387,0,0,0,,0.0,100,0,0,100,100,100,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,51.0,0,0,0,0,0,100,1.060387,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Secondary,36.0,0,0,0,0,0,100,1.060387,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,18.0,0,0,100,100,100,100,1.060387,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,,,,7.0,0,0,100,100,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,27.0,0,0,0,0,0,100,1.060387,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,1.0,100,0,0,0,0,0,1.060387,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,23.0,0,0,100,100,100,100,1.060387,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,,,,4.0,0,0,100,100,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0.0,100,0,0,0,0,0,0.841753,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,3.0,100,0,0,0,0,0,0.841753,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,,0,0,0,0,0,0,0.841753,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,48.0,0,0,0,0,0,100,0.841753,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,29.0,0,0,0,0,0,100,0.841753,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,10.0,0,0,100,0,100,100,1.021482,100,0,0,,,100,0,100,100,0,100,0,100.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,1.0,100,0,0,0,0,0,1.021482,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,,0,0,0,0,0,0,1.021482,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,56.0,0,0,0,0,0,100,1.021482,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,50.0,0,0,0,0,0,100,1.021482,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,57.0,0,0,0,0,0,100,1.021482,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,15.0,0,0,100,100,100,100,1.021482,0,0,0,,0.0,100,0,0,100,100,100,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,22.0,0,0,100,100,100,100,1.021482,0,0,0,,0.0,100,0,0,100,100,0,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,19.0,0,0,100,100,100,100,0.905415,0,0,0,,0.0,100,0,0,100,100,0,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,19.0,0,0,100,100,100,100,0.905415,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,22.0,0,0,100,100,100,100,0.905415,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,,,,4.0,0,0,100,100,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,39.0,0,0,0,0,0,100,0.905415,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,36.0,0,0,0,0,0,100,0.905415,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,54.0,0,0,0,0,0,100,0.905415,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,2.0,100,0,0,0,0,0,0.905415,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,55.0,0,0,0,0,0,100,0.905415,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,53.0,0,0,0,0,0,100,0.905415,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Rich,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Higher,2.0,100,0,0,0,0,0,0.905415,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Rich,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Higher,25.0,0,0,0,0,0,100,0.905415,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,17.0,0,0,100,100,100,100,0.805292,100,0,0,,100.0,100,0,0,100,100,0,100,100.0,,,,5.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Great Lake,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0.0,100,0,0,0,0,0,0.805292,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,7.0,0,100,0,0,100,100,0.805292,0,0,0,,,100,0,100,100,0,0,0,0.0,1.0,7.0,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Rural,Great Lake,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,1.0,100,0,0,0,0,0,0.805292,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,15.0,0,0,100,100,100,100,0.805292,0,0,0,,0.0,100,0,100,100,100,100,0,100.0,,7.0,,7.0,0,0,100,100,100.0,0,100,100,100.0
Total,2014,Rural,Great Lake,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,51.0,0,0,0,0,0,100,0.805292,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,57.0,0,0,0,0,0,100,0.805292,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,13.0,0,0,100,100,100,100,1.01844,100,0,0,,100.0,100,0,0,100,100,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,40.0,0,0,0,0,0,100,1.01844,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,2.0,100,0,0,0,0,0,1.01844,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,11.0,0,0,100,0,100,100,1.01844,100,0,0,,,100,0,0,100,0,100,100,100.0,,,,4.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,2.0,100,0,0,0,0,0,1.01844,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,41.0,0,0,0,0,0,100,1.01844,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,20.0,0,0,100,100,100,100,1.01844,100,0,0,,100.0,100,100,0,100,100,100,100,100.0,,,,5.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Great Lake,Rich,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Higher,25.0,0,0,0,0,0,100,1.01844,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,59.0,0,0,0,0,0,100,1.01844,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,3.0,100,0,0,0,0,0,1.01844,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Middle,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,32.0,0,0,0,0,0,100,0.919041,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,26.0,0,0,0,0,0,100,0.919041,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,19.0,0,0,100,100,100,100,0.919041,100,0,0,,100.0,100,0,0,100,100,100,0,100.0,,,,5.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,6.0,0,100,0,0,100,100,0.919041,100,0,0,,,100,0,0,100,100,100,0,100.0,,,,3.0,100,0,0,0,100.0,100,0,0,100.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,23.0,0,0,100,100,100,100,0.919041,100,0,0,,100.0,100,0,0,100,0,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,12.0,0,0,100,100,100,100,0.919041,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,4.0,0,100,100,0,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,7.0,0,100,0,0,100,100,0.919041,100,0,0,,,100,0,0,100,100,0,0,0.0,,,,2.0,100,0,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Great Lake,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,35.0,0,0,0,0,0,100,0.919041,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Great Lake,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,48.0,0,0,0,0,0,100,0.919041,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,51.0,0,0,0,0,0,100,1.282275,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,16.0,0,0,100,100,100,100,1.282275,0,0,0,,0.0,100,0,0,100,0,0,0,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,25.0,0,0,0,0,0,100,1.282275,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,7.0,0,100,0,0,100,100,1.282275,100,0,0,,,100,0,0,100,0,0,0,0.0,,,,3.0,100,0,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,34.0,0,0,0,0,0,100,1.282275,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,49.0,0,0,0,0,0,100,1.282275,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,1.0,100,0,0,0,0,0,1.282275,100,0,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: None/ECE,23.0,0,0,100,100,100,100,1.282275,0,0,0,,0.0,100,0,0,0,0,0,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,22.0,0,0,100,100,100,100,1.282275,0,0,0,,0.0,100,0,0,100,0,0,0,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,30.0,0,0,0,0,0,100,1.294722,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,11.0,0,0,100,0,100,100,1.294722,100,0,0,,,100,0,0,0,0,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,9.0,0,0,100,0,100,100,1.294722,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,11.0,0,0,100,0,100,100,1.294722,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,23.0,0,0,100,100,100,100,1.294722,0,0,0,,0.0,100,0,0,100,0,100,100,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,58.0,0,0,0,0,0,100,1.294722,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,8.0,0,100,0,0,100,100,1.294722,100,0,0,,,100,0,0,100,100,0,0,0.0,,,,3.0,100,0,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,10.0,0,0,100,0,100,100,1.294722,100,0,0,,,100,0,0,100,0,0,100,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,58.0,0,0,0,0,0,100,1.294722,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,44.0,0,0,0,0,0,100,1.294722,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,53.0,0,0,0,0,0,100,1.294722,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,58.0,0,0,0,0,0,100,1.404138,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,24.0,0,0,0,0,0,100,1.404138,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,16.0,0,0,100,100,100,100,1.404138,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,,2.0,,3.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,30.0,0,0,0,0,0,100,1.404138,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,58.0,0,0,0,0,0,100,1.404138,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,56.0,0,0,0,0,0,100,1.404138,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,13.0,0,0,100,100,100,100,1.404138,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,,2.0,,3.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,18.0,0,0,100,100,100,100,1.404138,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,,4.0,,1.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,24.0,0,0,0,0,0,100,1.385051,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,47.0,0,0,0,0,0,100,1.385051,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,45.0,0,0,0,0,0,100,1.385051,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,29.0,0,0,0,0,0,100,1.385051,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,21.0,0,0,100,100,100,100,1.385051,100,0,0,,100.0,100,0,0,100,100,0,100,100.0,,,,3.0,0,100,0,0,100.0,100,0,0,100.0
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,43.0,0,0,0,0,0,100,1.385051,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,24.0,0,0,0,0,0,100,1.385051,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poor,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,40.0,0,0,0,0,0,100,1.385051,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,53.0,0,0,0,0,0,100,1.450982,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,51.0,0,0,0,0,0,100,1.450982,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,27.0,0,0,0,0,0,100,1.450982,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,1.0,100,0,0,0,0,0,1.450982,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,20.0,0,0,100,100,100,100,1.450982,0,0,0,,0.0,100,0,0,100,100,0,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
